¶mÂí¥«°Ï,¥æ©ö¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¤g¦a²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¥æ©ö¦~¤ë,¥æ©öµ§´É¼Æ,²¾Âà¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,«Øª«²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,Á`»ù¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¨®¦ì²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,¨®¦ìÁ`»ù¤¸,³Æµù,½s¸¹
«eÂí°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥««eÂí°Ï¹Å³®µó31~60¸¹,49.29,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¤@¼h¡A¤G¼h,ªÀµn,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0841229,325.93,4,2,3,¦³,¦³,12000000,36818,,0.0,0,,RPSNMLKKJIKFFCE37CA
­d¶®°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«­d¶®°ÏºÖ±d¨½ºÖ®üµó31~60¸¹,27.97,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì2,¥|¼h,¤E¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0850919,179.84,4,2,2,¦³,¦³,7038000,39135,¤É­°¾÷±ñ,0.0,0,,RPPNMLRKJIKFFBE67CA
­d¶®°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«­d¶®°ÏªL¬uµó22«Ñ9§Ë1~30¸¹,31.18,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,¤Q¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),,¿ûµ¬²V¾®¤g³y,0680310,70.89,3,2,2,¦³,¦³,2920000,41191,,0.0,0,¤G¿Ëµ¥¶¡¶R½æ¡C,RPVNMLKLJIKFFBE67CA
·s¿³°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·s¿³°Ï¤K¼w¤@¸ô170«Ñ1~30¸¹,112.0,°Ó,,,10411,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,,¥[±j¿j³y,0550914,240.65,5,4,3,¦³,µL,10000000,41554,,0.0,0,§t¼W«Ø,RPXNMLRLJIKFFBE58CA
­d¶®°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«­d¶®°ÏªZ¤¯µó1~30¸¹,2.47,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),,¿ûµ¬²V¾®¤g³y,0721027,110.12,3,2,2,¦³,µL,2450000,22248,,0.0,0,,RPRNMLLKJIKFFBE27CA
­d¶®°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«­d¶®°Ï¦Û±j¤T¸ô1~30¸¹,1.94,°Ó,,,10410,¤g¦a2«Øª«1¨®¦ì0,¤T¤Q¤@¼h,¤K¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),°Ó·~¥Î,¿û°©¿ûµ¬²V¾®¤g³y,0880401,51.81,1,1,1,¦³,¦³,5800000,111948,,0.0,0,,RPROMLKKJIKFFBE27CA
­d¶®°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«­d¶®°Ï¤­Åvµó91~120¸¹,33.8,¦í,,,10410,¤g¦a3«Øª«1¨®¦ì0,¥|¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),,¿ûµ¬²V¾®¤g³y,0670922,101.51,3,2,3,¦³,µL,4920000,48468,,0.0,0,,RPTOMLKKJIKFFBE47CA
­d¶®°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«­d¶®°Ï¦Û±j¤T¸ô53«Ñ1~30¸¹,5.42,°Ó,,,10410,¤g¦a2«Øª«1¨®¦ì0,¤C¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),,¿ûµ¬²V¾®¤g³y,0760110,48.790000000000006,1,1,1,¦³,¦³,2100000,43042,,0.0,0,,RPRNMLTJJIKFFBE97CA
­d¶®°Ï,¨®¦ì,°ª¶¯¥«­d¶®°Ï·N¸Û¨½·s¥ú¸ô31~60¸¹,0.09,°Ó,,,10410,¤g¦a0«Øª«0¨®¦ì1,,,¨ä¥L,,,,13.32,0,0,0,¦³,¦³,550000,,©Y¹D¥­­±,13.32,550000,,RPTOMLTJJIKFFBE28CA
·s¿³°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·s¿³°Ï´_¿³¤G¸ô271~300¸¹,127.0,°Ó,,,10409,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,,¿ûµ¬²V¾®¤g³y,0660427,408.64,0,0,0,µL,µL,34000000,83203,,0.0,0,,RPPNMLKKJIKFFBE96CA
·s¿³°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«·s¿³°Ï·s¥Ð¸ô91~120¸¹,28.06,°Ó,,,10409,¤g¦a2«Øª«1¨®¦ì1,¥|¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0840717,246.88,4,2,3,¦³,¦³,11500000,46581,©Y¹D¥­­±,0.0,0,,RPQNMLKKJIKFFBE07CA
­d¶®°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«­d¶®°ÏªZÀç¸ô581«Ñ1~30¸¹,54.0,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,,¥[±j¿j³y,0601125,89.98,5,2,3,¦³,µL,4000000,44454,,0.0,0,,RPXNMLQJJIKFFBE28CA
«eª÷°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥««eª÷°Ï¤¤µØ¤T¸ô91~120¸¹,10.09,°Ó,,,10409,¤g¦a3«Øª«1¨®¦ì1,¤Q¤G¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1040703,147.25,3,2,2,¦³,¦³,12220000,82988,¤É­°¥­­±,0.0,0,,RPVNMLPLJIKFFAE08CA
«eª÷°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥««eª÷°Ï¤¤µØ¤T¸ô91~120¸¹,6.08,°Ó,,,10409,¤g¦a3«Øª«1¨®¦ì0,¤Q¤G¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1040703,88.78999999999999,2,2,1,¦³,¦³,7350000,82780,,0.0,0,,RPOOMLPLJIKFFAE47CA
«eª÷°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥««eª÷°Ï¤¤µØ¤T¸ô91~120¸¹,10.09,°Ó,,,10409,¤g¦a3«Øª«1¨®¦ì1,¤Q¤T¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1040703,147.25,3,2,2,¦³,¦³,12220000,82988,¤É­°¥­­±,0.0,0,,RPPOMLPLJIKFFAE57CA
«eª÷°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥««eª÷°Ï¤¤µØ¤T¸ô91~120¸¹,6.08,°Ó,,,10409,¤g¦a3«Øª«1¨®¦ì0,¤Q¤T¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1040703,88.78999999999999,2,2,1,¦³,¦³,7350000,82780,,0.0,0,,RPQOMLPLJIKFFAE67CA
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¹ª¤s°Ï©ú¸Û¥|¸ô271~300¸¹,27.5,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì2,¤Q¤E¼h,¤G¤Q¤C¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0951030,336.08,4,2,3,¦³,¦³,35000000,104142,©Y¹D¥­­±,0.0,0,,RPUOMLMJKIKFFAE67CA
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¹ª¤s°Ï©÷²±¸ô1~30¸¹,7.69,°Ó,,,10410,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0880930,77.69999999999999,2,1,1,¦³,¦³,5000000,64350,©Y¹D¾÷±ñ,7.04,0,,RPVNMLLKJIKFFAE57CA
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¹ª¤s°Ï©ú¸Û¤T¸ô451~480¸¹,8.09,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¤Q¤T¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0950626,77.42,2,2,2,¦³,¦³,3800000,49083,,0.0,0,¤Gµ¥¿Ë¶R½æ,RPPOMLLKJIKFFAE07CA
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¹ª¤s°Ï¸Î°êµó331~360¸¹,9.55,¦í,,,10409,¤g¦a1«Øª«1¨®¦ì0,¤Q¥|¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0931104,80.61,2,1,1,¦³,¦³,5120000,63516,,0.0,0,,RPSNMLKKJIKFFAE17CA
¤jªÀ°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤jªÀ°Ï¤¤¤s¸ô241~270¸¹,13.99,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¤»¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0820514,116.97,3,2,2,¦³,¦³,3000000,25648,,0.0,0,,RPPNMLNKJIKFFIE97CA
¤jªÀ°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤jªÀ°Ï¸Uª÷¸ô271~300¸¹,82.7,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1031209,192.14,5,2,4,¦³,µL,11650000,60633,,0.0,0,,RPQNMLTJJIKFFIE58CA
¤¯ªZ°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤¯ªZ°Ï¨ª¦è¤Tµó9«Ñ1~30¸¹,95.36,¦í,,,10410,¤g¦a2«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0941223,209.89,5,2,4,¦³,µL,7500000,35733,,0.0,0,,RPPNMLKKJIKFFIE67CA
¤¯ªZ°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤¯ªZ°Ï¤K¼w«n¸ô100«Ñ2§Ë31~60¸¹,79.4,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1031204,220.77,5,3,2,¦³,µL,12000000,54355,,0.0,0,,RPTOMLRLJIKFFIE98CA
¤¯ªZ°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤¯ªZ°Ï¤K¼w«n¸ô100«Ñ2§Ë31~60¸¹,77.74,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1031204,220.77,5,3,2,¦³,µL,13980000,63324,,0.0,0,,RPUOMLRLJIKFFIE09CA
¤¯ªZ°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¤¯ªZ°Ï¤jÂ×µó181~210¸¹,21.72,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì1,¥|¼h,¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1031230,114.39,2,2,1,¦³,¦³,7300000,63817,©Y¹D¾÷±ñ,17.61,0,§t¸ËæC¶O185¸U¤¸¥¿,RPQNMLMJKIKFFIE97CA
¤¯ªZ°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¤¯ªZ°Ï¤jÂ×µó151~180¸¹,29.16,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì1,¤E¼h,¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1031230,153.62,3,2,2,¦³,¦³,9600000,62492,©Y¹D¥­­±,27.81,0,Åv§Q¤H¤G¤H   §t¸ËæC¶O240¸U¤¸¥¿,RPSNMLMJKIKFFIE18CA
¤¯ªZ°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¤¯ªZ°Ï¤jÂ×µó181~210¸¹,29.16,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì1,¤T¼h,¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1031230,153.62,3,2,2,¦³,¦³,9450000,61515,©Y¹D¥­­±,27.81,0,§t¸ËæC¶O310¸U¤¸¥¿,RPUNMLMJKIKFFIE38CA
¤¯ªZ°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¤¯ªZ°Ï¤jÂ×µó151~180¸¹,27.21,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1031230,143.3,3,2,2,¦³,µL,9100000,63503,©Y¹D¾÷±ñ,17.61,0,§t¸ËæC¶O222¸U¤¸¥¿,RPVNMLMJKIKFFIE48CA
¤¯ªZ°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤¯ªZ°Ï·O­^µó9«Ñ1~30¸¹,194.1,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830318,164.55,4,3,4,¦³,µL,7500000,45579,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPPNMLLLJIKFFIE87CA
³¾ªQ°Ï,¤g¦a,¤jµØ¬q601~630¦a¸¹,31.0,¨ä¥L,,,10410,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,930000,30000,,0.0,0,(¥]§t)¤½¦@³]¬I«O¯d¦a¤§¥æ©ö¡C,RPXNMLPJJIKFFIE88CA
³¾ªQ°Ï,¤g¦a,¤jµØ¬q601~630¦a¸¹,22.0,¨ä¥L,,,10410,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,660000,30000,,0.0,0,(¥]§t)¤½¦@³]¬I«O¯d¦a¤§¥æ©ö¡C,RPOOMLPJJIKFFIE08CA
³¾ªQ°Ï,¤g¦a,¤jµØ¬q601~630¦a¸¹,22.0,¨ä¥L,,,10410,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,660000,30000,,0.0,0,(¥]§t)¤½¦@³]¬I«O¯d¦a¤§¥æ©ö¡C,RPPOMLPJJIKFFIE18CA
³¾ªQ°Ï,¤g¦a,¤jµØ¬q601~630¦a¸¹,22.0,¨ä¥L,,,10410,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,660000,30000,,0.0,0,(¥]§t)¤½¦@³]¬I«O¯d¦a¤§¥æ©ö¡C,RPQOMLPJJIKFFIE28CA
³¾ªQ°Ï,¤g¦a,¤jµØ¬q601~630¦a¸¹,21.0,¨ä¥L,,,10410,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,630000,30000,,0.0,0,(¥]§t)¤½¦@³]¬I«O¯d¦a¤§¥æ©ö¡C,RPROMLPJJIKFFIE38CA
³¾ªQ°Ï,¤g¦a,¤jµØ¬q601~630¦a¸¹,2.0,¨ä¥L,,,10410,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,60000,30000,,0.0,0,(¥]§t)¤½¦@³]¬I«O¯d¦a¤§¥æ©ö¡C,RPSOMLPJJIKFFIE48CA
¨ºº¿®L°Ï,¤g¦a,¹F¥d§V¥Ë¬q331~360¦a¸¹,1416.26,,¤s©Y¦a«O¨|°Ï,¹Aªª¥Î¦a,10410,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,660000,466,,0.0,0,,RPPNMLRKJIKFFHE28CA
¥Ò¥P°Ï,¤g¦a,ªF¤jªô¶é¬q541~570¦a¸¹,5189.0,,¤s©Y¦a«O¨|°Ï,¹Aªª¥Î¦a,10410,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3000000,578,,0.0,0,,RPRNMLTJJIKFFHE58CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°Ï¥_©÷¤Gµó31~60¸¹,19.3,¦í,,,10408,¤g¦a1«Øª«1¨®¦ì0,¤Q¤@¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1040103,141.74,4,2,2,¦³,¦³,6450000,45506,,0.0,0,,RPXOMLNLJIKFFGE78CA
¤j¾ð°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤j¾ð°Ï¤E¤j¸ô691~720¸¹,14.45,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¤K¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0860505,112.14,3,2,2,¦³,¦³,2080000,18548,,0.0,0,¬°´L­«Åv§Q¤HÁô¨pÅv¥D±i¡A¦a¬F¤hµLªk¤J«Î²{³õ°É¬d¡A¥ÑÅv§Q¤H´£¨Ñ«Øª«²{ªp®æ§½¹ê»Ú¸ê°T¡A¨Ñ¦a¬F¤h¥Ó³øµn¿ý¡C,RPUNMLRKJIKFFGE68CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°Ï¤j¼wµó151~180¸¹,82.0,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0760525,159.35,4,2,3,¦³,µL,3566000,22378,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPPNMLMLJIKFFGE77CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°Ï¤Ñ¿³¨½¤­¥Ò¤G¸ô719«Ñ9§Ë1~30¸¹,41.0,¦í,,,10409,¤g¦a1«Øª«1¨®¦ì0,¤@¼h,¥|¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¥[±j¿j³y,0650801,80.94,3,2,2,¦³,µL,5300000,65481,,0.0,0,,RPXOMLQKJIKFFGE98CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°Ï¶é­Z¸ô99«Ñ1~30¸¹,80.37,¦í,,,10410,¤g¦a2«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0990601,180.24,5,2,4,¦³,µL,9000000,49933,,0.0,0,,RPRNMLNKJIKFFGE97CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°Ï¥_¨°µó112«Ñ1~30¸¹,71.0,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0710210,94.6,4,2,2,¦³,µL,2647700,27988,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPSNMLNKJIKFFGE08CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°Ï¥ú»·¸ô1~30¸¹,85.0,¦í,,,10410,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í°Ó¥Î,¥[±j¿j³y,0630228,189.0,0,0,3,µL,µL,15000000,79365,,0.0,0,,RPXNMLLKJIKFFGE38CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°Ïº®«nµó31~60¸¹,27.6,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0700326,117.46,3,2,1,¦³,µL,2530000,21539,,0.0,0,,RPQOMLLKJIKFFGE77CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°Ï¹L´¼µó31~60¸¹,70.81,¦í,,,10409,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0800225,201.41,5,2,4,¦³,µL,5500000,27307,,0.0,0,¥»¶R½æ®×¥ó«YÄÝ¤T¿Ëµ¥¶¡¯S®í¥æ©ö¡A¨ä¥æ©ö»ù®æ¥i¯à²§©ó¥«³õ¥¿±`¥æ©ö»ù®æ¡C,RPTNMLLKJIKFFGE97CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°ÏªZÀç¸ô134«Ñ31~60¸¹,20.23,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¤G¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0700301,115.66,2,1,1,¦³,µL,1300000,11240,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPQOMLKKJIKFFGE67CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°Ï«H¸qµó211~240¸¹,75.0,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0690905,153.2,4,2,3,¦³,µL,10800000,70496,,0.0,0,,RPVNMLMKJIKFFGE28CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°Ï¤¤±[¤G¸ô577«Ñ1~30¸¹,39.52,¦í,,,10410,¤g¦a1«Øª«4¨®¦ì0,¤@¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0850124,121.05000000000001,3,2,2,¦³,¦³,4800000,39653,,0.0,0,,RPRNMLTJJIKFFGE48CA
¤j¾ð°Ï,¤g¦a,¤E¦±¬q601~630¦a¸¹,72.54,¦í,,,10410,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1200000,16543,,0.0,0,,RPSNMLTJJIKFFGE58CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°Ï¹L°ñ¸ô136«Ñ1~30¸¹,61.91,¦í,,,10410,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤­¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0820206,202.86,5,3,2,¦³,µL,3800000,18732,,0.0,0,¥¼µn°O«Øª«¤@¨Ö²¾Âà¡C,RPOPMLQJJIKFFGE08CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°Ï»ñªF¤@µó1~30¸¹,137.27,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤­¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1031031,344.67,5,2,5,¦³,µL,24500000,71082,,0.0,0,«Ø°Ó»P¦a¥D¦X«Ø¤À°â®×¡C,RPUNMLQJJIKFFGE48CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°Ï¤¤±[¤G¸ô584«Ñ1~30¸¹,41.41,¦í,,,10410,¤g¦a2«Øª«3¨®¦ì0,¤­¼h,¤C¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),,¿ûµ¬²V¾®¤g³y,0830818,123.53,3,2,2,¦³,¦³,3950000,31976,,0.0,0,,RPSOMLQJJIKFFGE38CA
©£¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«©£¤s°Ï¤j¼w¤G¸ô181~210¸¹,10.44,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì1,¤Q¤@¼h,¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0820511,107.38,3,2,2,¦³,¦³,3200000,29801,©Y¹D¾÷±ñ,0.0,0,,RPUNMLLKJIKFFFE97CA
