¶mÂí¥«°Ï,¥æ©ö¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¤g¦a²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¥æ©ö¦~¤ë,¥æ©öµ§´É¼Æ,²¾Âà¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,«Øª«²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,Á`»ù¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¨®¦ì²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,¨®¦ìÁ`»ù¤¸,³Æµù,½s¸¹
¦è°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è°Ï©¾¸qµó8«Ñ1~30¸¹,23.28,¦í,,,10410,¤g¦a2«Øª«1¨®¦ì0,¤­¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0700425,77.04,2,2,2,¦³,µL,2150000,27908,,0.0,0,,RPVQMLQJJIKFFAB97CA
¦è°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è°Ï¬ü§ø¸ô¤@¬q1~30¸¹,1.99,¨ä¥L,,,10410,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,¤Q¥|¼h,¨ä¥L,°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,0810701,22.54,0,0,0,µL,¦³,398000,17657,,0.0,0,«Øª««¬ºA¬°Åu¦ì¡C,RPUNMLPJJIKFFAB47CA
ªF°Ï,¤g¦a,©|ªZ¬q751~780¦a¸¹,26.0,¦í,,,10409,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,818000,31462,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPPPMLOLJIKFFAB27CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_°Ï¤­±`µó31~60¸¹,109.0,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g¥[±j¿j³y,0570805,154.29,4,1,2,¦³,µL,16500000,106941,,0.0,0,,RPQPMLPJJIKFFBB37CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï´º©Mµó331~360¸¹,20.21,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì1,¤K¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040205,116.22,2,2,1,¦³,¦³,6350000,54638,©Y¹D¥­­±,0.0,0,,RPQNMLQJJIKFFBB27CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_°Ï¤å©÷ªF¤Gµó116«Ñ1~30¸¹,25.74,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì1,¤­¼h,¤E¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0890216,184.3,4,2,2,¦³,¦³,10600000,57515,©Y¹D¥­­±,19.15,0,,RPQOMLQJJIKFFBB37CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_¤Ù°Ï³¯¥­¸ô65«Ñ1~30¸¹,93.0,¦í,,,10405,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í°Ó¥Î,¥[±j¿j³y,0711117,115.66,6,6,6,¦³,µL,14900000,128826,,0.0,0,¹j¤»¶¡®M©Ð,RPWOMLQJJIKFFBB97CA
¥_¤Ù°Ï,¤g¦a,«C¶³¬q931~960¦a¸¹,158.0,¦í,,,10409,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,6929550,43858,,0.0,0,,RPPNMLTJJIKFFBB47CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_°Ï¤Ó­ì¸ô¤T¬q31~60¸¹,19.72,¦í,,,10409,¤g¦a1«Øª«1¨®¦ì0,¤@¼h¡A¦a¤U¼h,¤­¼h,©±­±(©±¾Q),°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,0710925,103.88000000000001,3,1,1,¦³,µL,6150000,59203,,0.0,0,,RPTOMLTJJIKFFBB97CA
¥_°Ï,¤g¦a,ÀA§ø¬q301~330¦a¸¹,124.0,¦í,,,10410,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,10850000,87500,,0.0,0,,RPTNMLQJJIKFFBB57CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_¤Ù°Ï«C®q¸ô¤T¬q61~90¸¹,12.92,¦í,,,10409,¤g¦a1«Øª«1¨®¦ì0,¤C¼h,¤K¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0850108,84.7,2,2,1,¦³,¦³,4150000,48996,,0.0,0,,RPVNMLQJJIKFFBB77CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï²»¶¶¸ô¤@¬q481~510¸¹,23.3,¦í,,,10204,¤g¦a1«Øª«1¨®¦ì1,¤T¼h,¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040805,193.86,4,2,2,¦³,¦³,7040000,36315,©Y¹D¥­­±,31.42,0,,RPRPMLLKJIKFFBB17CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï²»¶¶¸ô¤@¬q481~510¸¹,23.3,¦í,,,10204,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040805,193.86,4,2,2,¦³,¦³,7040000,36315,©Y¹D¥­­±,31.42,0,,RPQNMLMKJIKFFBB96CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï²»¶¶¸ô¤@¬q481~510¸¹,21.77,¦í,,,10204,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040805,182.35,3,2,2,¦³,¦³,6670000,36578,©Y¹D¥­­±,31.42,0,,SPQNMLMKJIKFFBB07CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï²»¶¶¸ô¤@¬q481~510¸¹,21.77,¦í,,,10312,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040805,182.38,3,2,2,¦³,¦³,7500000,41123,©Y¹D¥­­±,31.42,0,,RPSNMLMKJIKFFBB17CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï²»¶¶¸ô¤@¬q481~510¸¹,21.68,¦í,,,10312,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040805,180.61,3,2,2,¦³,µL,7450000,41249,©Y¹D¥­­±,29.76,0,1.2¤H¦@¦³;2.¥»®×¥æ©öª÷ÃB¤Î¤é´Á¥Ñµn°O¦W¸q¤H´£¨Ñ(ÀËÁ|­Ó¤H°kº|103¦~«×°]²£¥æ©ö©Ò±o¨ç)µn¿ý,RPXNMLMKJIKFFBB67CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï²»¶¶¸ô¤@¬q481~510¸¹,21.77,¦í,,,10204,¤g¦a1«Øª«1¨®¦ì1,¤E¼h,¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040805,182.26999999999998,3,2,2,¦³,¦³,7010000,38459,©Y¹D¥­­±,31.42,0,,RPOOMLMKJIKFFBB86CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï²»¶¶¸ô¤@¬q481~510¸¹,21.77,¦í,,,10204,¤g¦a1«Øª«1¨®¦ì1,¤Q¤G¼h,¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040805,182.26999999999998,3,2,2,¦³,¦³,7480000,41038,©Y¹D¥­­±,31.42,0,,RPROMLMKJIKFFBB17CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_¤Ù°ÏªQ¦Ë¥_¸ô151~180¸¹,90.0,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0780720,283.79,4,2,3,¦³,µL,4291200,15121,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C¥¼¥t­q¨p«´¡A¥H¤½§i²{­È²¾Âà¡C,RPWOMLRKJIKFFBB18CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï±R¼w¤G¸ô¤@¬q157«Ñ1~30¸¹,17.15,¦í,,,10410,¤g¦a1«Øª«2¨®¦ì1,¤»¼h,¤E¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830825,101.78,2,2,1,¦³,¦³,4180000,41073,©Y¹D¾÷±ñ,0.0,0,,RPQNMLOKJIKFFBB17CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï²»¶¶¸ô¤@¬q481~510¸¹,23.3,¦í,,,10204,¤g¦a1«Øª«1¨®¦ì1,¤T¼h,¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040805,193.75,4,2,2,¦³,¦³,7180000,37058,©Y¹D¥­­±,31.42,0,,RPQNMLQKJIKFFBB37CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï²»¶¶¸ô¤@¬q481~510¸¹,23.3,¦í,,,10204,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040805,193.86,4,2,2,¦³,¦³,7190000,37089,©Y¹D¥­­±,31.42,0,,RPRNMLQKJIKFFBB47CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_°Ï¤Ó­ì«n¤Gµó91~120¸¹,18.34,¦í,,,10409,¤g¦a1«Øª«1¨®¦ì1,¤@¼h¡A¤G¼h¡AÃM¼Ó,¤K¼h,©±­±(©±¾Q),¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0820511,126.41,2,0,2,¦³,¦³,6000000,47465,¤É­°¥­­±,0.0,0,,RPWNMLQKJIKFFBB97CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï²»¶¶¸ô¤@¬q481~510¸¹,23.3,¦í,,,10204,¤g¦a1«Øª«1¨®¦ì1,¤Q¤@¼h,¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040805,193.75,4,2,2,¦³,¦³,7900000,40774,©Y¹D¥­­±,31.42,0,,RPQNMLTKJIKFFBB67CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï²»¶¶¸ô¤@¬q481~510¸¹,21.77,¦í,,,10302,¤g¦a1«Øª«1¨®¦ì1,¤Q¤T¼h,¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040805,182.43,3,2,2,¦³,¦³,8050000,44127,©Y¹D¥­­±,31.42,0,,RPRNMLTKJIKFFBB77CA
¥_¤Ù°Ï,¤g¦a,«Ø¦w¬q91~120¦a¸¹,30.0,¦í,,,10410,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1650000,55000,,0.0,0,,RPTQMLTKJIKFFBB28CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_¤Ù°Ï³¯¥­¨½¹p¤¤µó25«Ñ1~30¸¹,29.0,¦í,,,10409,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0730123,121.48,3,2,2,¦³,µL,3330000,27412,,0.0,0,,RPWQMLTKJIKFFBB58CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_°Ï±ö¤t¦è¸ô¤T¬q12«Ñ1~30¸¹,75.16,¦í,,,10409,¤g¦a6«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0710927,170.26,5,3,3,¦³,µL,7700000,45225,,0.0,0,,RPPNMLMJKIKFFBB86CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_°ÏªF¥ú¸ô342«Ñ1~30¸¹,3.68,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¤Q¤@¼h,¤Q¤»¼h,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0831214,29.85,1,1,1,¦³,¦³,880000,29481,,0.0,0,,RPUNMLNJKIKFFBB47CA
¥_°Ï,¤g¦a,ÀA§ø¬q181~210¦a¸¹,498.46,¨ä¥L,,,10409,¤g¦a17«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,19229932,38579,,0.0,0,(¥]§t)¤½¦@³]¬I«O¯d¦a¤§¥æ©ö¡C,RPPSMLKMJIKFFBB37CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï©M¥­¨½­xºÖ¤Q¤»¸ô301~330¸¹,15.2,°Ó,,,10305,¤g¦a1«Øª«1¨®¦ì1,¤G¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040813,166.15,3,2,2,¦³,¦³,9620000,60354,©Y¹D¥­­±,26.64,1200000,,RPRNMLKMJIKFFBB07CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï©M¥­¨½­xºÖ¤Q¤»¸ô301~330¸¹,15.2,°Ó,,,10301,¤g¦a1«Øª«1¨®¦ì1,¤T¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040813,166.15,3,2,2,¦³,¦³,10000000,62720,©Y¹D¥­­±,26.64,1250000,,RPSNMLKMJIKFFBB17CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï©M¥­¨½­xºÖ¤Q¤»¸ô301~330¸¹,15.64,°Ó,,,10211,¤g¦a1«Øª«1¨®¦ì1,¤­¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040813,154.0,3,2,2,¦³,¦³,8690000,56653,©Y¹D¾÷±ñ,13.32,720000,,RPTNMLKMJIKFFBB27CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï©M¥­¨½­xºÖ¤Q¤»¸ô301~330¸¹,15.2,°Ó,,,10211,¤g¦a1«Øª«1¨®¦ì1,¤­¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040813,152.82999999999998,3,2,2,¦³,¦³,8500000,56770,©Y¹D¾÷±ñ,13.32,580000,,RPUNMLKMJIKFFBB37CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï©M¥­¨½­xºÖ¤Q¤»¸ô331~360¸¹,15.2,°Ó,,,10211,¤g¦a1«Øª«1¨®¦ì1,¤­¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040813,154.0,3,2,2,¦³,¦³,8200000,54165,©Y¹D¾÷±ñ,13.32,580000,,RPVNMLKMJIKFFBB47CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï©M¥­¨½­xºÖ¤Q¤»¸ô331~360¸¹,13.86,°Ó,,,10206,¤g¦a1«Øª«1¨®¦ì1,¤­¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040813,141.66,3,2,2,¦³,¦³,7600000,53608,©Y¹D¾÷±ñ,13.32,720000,,RPWNMLKMJIKFFBB57CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï©M¥­¨½­xºÖ¤Q¤»¸ô301~330¸¹,15.64,°Ó,,,10211,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040813,154.0,3,2,2,¦³,¦³,8600000,57009,©Y¹D¾÷±ñ,13.32,580000,,RPXNMLKMJIKFFBB67CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï©M¥­¨½­xºÖ¤Q¤»¸ô301~330¸¹,15.2,°Ó,,,10209,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040813,166.15,3,2,2,¦³,¦³,8950000,55910,©Y¹D¥­­±,26.64,1150000,,RPOOMLKMJIKFFBB86CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï©M¥­¨½­xºÖ¤Q¤»¸ô301~330¸¹,19.67,°Ó,,,10209,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040813,207.34,4,2,2,¦³,¦³,11190000,55285,©Y¹D¥­­±,26.64,1200000,,RPQOMLKMJIKFFBB07CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï©M¥­¨½­xºÖ¤Q¤»¸ô301~330¸¹,19.22,°Ó,,,10209,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040813,200.41,4,2,2,¦³,¦³,10780000,55130,©Y¹D¥­­±,26.64,1200000,,SPQOMLKMJIKFFBB17CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï©M¥­¨½­xºÖ¤Q¤»¸ô301~330¸¹,19.67,°Ó,,,10207,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040813,207.3,4,2,2,¦³,¦³,11350000,56460,©Y¹D¥­­±,26.64,1150000,,RPTOMLKMJIKFFBB37CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï©M¥­¨½­xºÖ¤Q¤»¸ô301~330¸¹,15.2,°Ó,,,10309,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040813,166.15,3,2,2,¦³,¦³,9830000,61859,©Y¹D¥­­±,26.64,1200000,,RPUOMLKMJIKFFBB47CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï©M¥­¨½­xºÖ¤Q¤»¸ô331~360¸¹,15.2,°Ó,,,10302,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040813,154.0,3,2,2,¦³,¦³,9260000,60705,©Y¹D¾÷±ñ,13.32,720000,,RPVOMLKMJIKFFBB57CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï©M¥­¨½­xºÖ¤Q¤»¸ô301~330¸¹,15.64,°Ó,,,10410,¤g¦a1«Øª«1¨®¦ì1,¤K¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040813,167.32,3,2,2,¦³,¦³,8250000,50469,©Y¹D¥­­±,26.64,1150000,,RPWOMLKMJIKFFBB67CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï©M¥­¨½­xºÖ¤Q¤»¸ô331~360¸¹,20.11,°Ó,,,10210,¤g¦a1«Øª«1¨®¦ì2,¤K¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040813,237.18,4,2,2,¦³,¦³,13380000,59706,©Y¹D¥­­±,53.28,2400000,,RPXOMLKMJIKFFBB77CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï©M¥­¨½­xºÖ¤Q¤»¸ô331~360¸¹,13.41,°Ó,,,10301,¤g¦a1«Øª«1¨®¦ì1,¤K¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040813,137.67000000000002,3,2,2,¦³,¦³,8300000,60957,©Y¹D¾÷±ñ,13.32,720000,,RPOPMLKMJIKFFBB96CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï©M¥­¨½­xºÖ¤Q¤»¸ô301~330¸¹,19.67,°Ó,,,10207,¤g¦a1«Øª«1¨®¦ì1,¤E¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040813,207.34,4,2,2,¦³,¦³,11160000,55672,©Y¹D¥­­±,26.64,1100000,,RPPPMLKMJIKFFBB07CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï©M¥­¨½­xºÖ¤Q¤»¸ô301~330¸¹,20.56,°Ó,,,10206,¤g¦a1«Øª«1¨®¦ì2,¤E¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040813,239.42000000000002,4,2,2,¦³,¦³,11790000,50983,©Y¹D¥­­±,53.28,2300000,,RPQPMLKMJIKFFBB17CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï©M¥­¨½­xºÖ¤Q¤»¸ô331~360¸¹,15.2,°Ó,,,10208,¤g¦a1«Øª«1¨®¦ì1,¤E¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040813,167.32,3,2,2,¦³,¦³,9010000,53849,©Y¹D¥­­±,0.0,1150000,,RPRPMLKMJIKFFBB27CA
